song_name,artist,spotify_id,overall_positiveness_score
Who Shot Ya? - 2005 Remaster,The Notorious B.I.G.,2KFg8kjYy0rYjWsXGhEQHN,0.261410788
Twinz (feat. Fat Joe),Big Pun,0B8drtTSp68pZdkmVrG9ZA,0.339506173
Shadowboxin',GZA,7bp5DfkdK1OAvNJ1U4HfDA,0.511415525
It Ain't Hard to Tell,Nas,2CPturRUlpvirYr7VpkXCV,0.625899281
Work,Gang Starr,1EiLrPd8JMTcQUr1aLEUKi,0.438271605
Fu-Gee-La,Fugees,1rJM37Dd4OcSJvzI84yCcP,0.633928571
You Got Me,The Roots,4pdLZsxq0y5oJDb6Cxlokw,0.607594937
Rosa Parks,Outkast,0shK5iZQppbHPQYiy60xs9,0.625550661
1st of Tha Month,Bone Thugs-N-Harmony,1dF5Y2dd7Wm4wZKvVjWBpr,0.449438202
Check the Rhime,A Tribe Called Quest,4HfxDJ0uLHTLe0fZrx0MbQ,0.647798742
Full Clip,Gang Starr,30oTS7bm0aH3p7lqjEIu8q,0.60915493
One More Chance / Stay with Me - Remix; 2007 Remaster,The Notorious B.I.G.,7fXhkARAtS66kxexMIAx8O,0.261410788
Hell on Earth (Front Lines),Mobb Deep,1RjU7UhRICmdFPKxCucLgq,0.299019608
Runnin',The Pharcyde,0XgpiStoxq1IJncYlPrvZ5,0.343589744
What You Want (feat. Total),Mase,6hxn98poTu1O4YZfafvC18,0.793650794
Feel Me Flow,Naughty By Nature,4dbZObCjUs95HtmEHfKbnU,0.666666667
Got 'Til It's Gone,Janet Jackson,1EhvYd5e7vkoN3udEN1Vyl,0.897196262
Award Tour,A Tribe Called Quest,5YTM7OgQDt9EJAYcfHLniJ,0.668918919
Simon Says,Pharoahe Monch,67IvfvAMYQzJEeHopvwMMW,0.310344828
Guilty Conscience,Eminem,6da04YB906XonC6IQNC44u,0.290429043
When I B On Tha Mic,Rakim,2p9sprAX27D6U5cuSE9NsM,0.343173432
Put Your Hands Where My Eyes Could See,Busta Rhymes,1NHwvBmrUje4L1dxfWnXCH,0.463519313
Get Money,Junior M.A.F.I.A.,53oWwSxPuyH2cjYKXH8fgO,0.063451777
Sound of da Police,KRS-One,3Y6XWs8xMlCngyIxNOFnsp,0.480662983
N 2 Gether Now,Limp Bizkit,5SEBSAio1N77Vbrj1cAEGb,0.284974093
Find a Way,A Tribe Called Quest,2MAaiV0bbeq4FpSwPe2rR8,0.738317757
Get Me Home,Foxy Brown,6Xo9osN1HErsEJoqwj4eDg,0.808695652
O.P.P,Naughty By Nature,1k28sDTLOz942qa3wEtMQE,0.614173228
Mass Appeal,Gang Starr,3lGBvPUgO7MJltUnBlOpe9,0.533742331
Bring The Pain,Method Man,3F3R4uyTMkX9jRCEVVmdz6,0.312757202
The Humpty Dance,Digital Underground,0YEC3pNS0uIKvZb5u4lgsu,0.682051282
Tonight's Da Night,Redman,67mtN6BlsJR0LVyzvNZnGt,0.296636086
How I Could Just Kill a Man,Cypress Hill,6l4wMAXzI8RxIysQMYZY0w,0.227488152
Gettin' It (feat. Parliament Funkadelic),Too $hort,2qg9uPP30rLnK56Nfu6wjS,0.713592233
Invocation,Common,1zS4PMsHfkSXPkzrEkCkC6,0.543726236
Doin' It,LL COOL J,4WMBl2wiGUSGa5C7tfQEAo,0.730612245
They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,2Mb3zpobD0CvJGWv6NpsPy,0.840425532
Just Don't Give A Fuck,Eminem,2MEvYNn2tRvFDAucAtAKVq,0.298755187
Red Ruby Da Sleeze,Nicki Minaj,4ZYAU4A2YBtlNdqOUtc7T2,0.436532508
Players,Coi Leray,6UN73IYd0hZxLi8wFPMQij,0.729357798
Lottery (feat. LU KALA),Latto,1JUtrCqYzJ80tcAzMbCvir,0.555555556
Conceited (feat. Lola Brooke & Maiya The Don),Flo Milli,53acd3PVcgGCux58YABBr5,0.475524476
SIXTEEN,BIA,1RswhD0IRNMRqo1WDpNhtl,0.307392996
Boy's a liar Pt. 2,PinkPantheress,6AQbmUe0Qwf5PZnt4HmTXv,0.613718412
Low,SZA,2GAhgAjOhEmItWLfgisyOn,0.284457478
Gangsta Boo (with Lil Tjay),Ice Spice,6Ntj4LvgVgjlprxD2JyhZS,0.550239234
Her,Megan Thee Stallion,5hHvFrMnwic82WwRLr4WY0,0.267080745
Tomorrow 2 (with Cardi B),GloRilla,0WNfQxDGaPTl0yogcMR5v1,0.644787645
DUMB (feat. Moneybagg Yo),Rican Da Menace,2PQ8j691jAj6T4f7Ur4RiU,0.078212291
BO$$ CHICK,Saweetie,0FAKS4dY2MADctcsPbmUvm,0.350553506
So DISRESPECTFUL,Lola Brooke,6tvFBQBdsLErOq4smfV231,0.626373626
Flip A Switch.,RAYE,252ZECHopILLs10pMfE76N,0.373626374
Dusties,Maiya The Don,7kswp4MJqT6Ts9P0iVL3kg,0.255451713
Internet Trolls,GloRilla,5c2IvJeaFx4m2DmOR1iryD,0.587209302
Shabooya,Hitkidd,6PphODv2LB2b9BWK9lhWuY,0.417475728
"Hey, Mickey!",Baby Tate,3RKjTYlQrtLXCq5ncswBPp,0.876404494
In Ha Mood,Ice Spice,0yUaLqhsVsguBpoOPL4cO7,0.488950276
Hot Shit (feat. Ye & Lil Durk),Cardi B,3uJFmluXzYedoJcvhpC1AW,0.536885246
Another Nasty Song,Latto,6lABMzDz2QUqZXRPvQIkuJ,0.447580645
Kill Bill,SZA,3OHfY25tqY28d16oZczHc8,0.463157895
BAD BITCHES,BreezyLYN,58edubUqtCDoirPaUAZ1b4,0.319298246
Bikini Bottom,Ice Spice,27Qz0cFmMGADsniMeUwyUe,0.277777778
Bestfrenn (feat. GloRilla),Gloss Up,2c8XhH3CD3Ztja2MIBxILf,0.550239234
Budget (feat. Latto),Megan Thee Stallion,3BFxkzhkESwALQxjxOVFgJ,0.515625
FreakyT,TiaCorine,4CCrZzRdeWYrWJ0DoN4XCa,0.408026756
Fly Sh!t,Coi Leray,3HbMXSKuTdKWChpvMIKhg5,0.430656934
Nasty Dancer,Flo Milli,7itIhLBlKcpdaSqXRsSuW3,0.369346734
Float (feat. Seun Kuti & Egypt 80),Janelle Monáe,2JIY6nN5kkkfNz0TckPqYu,0.555555556
Ridgemont Baby,Monaleo,24auUYE1W2wQmHiOqJSBhy,0.373287671
F.N.F (Let's Go) - Remix,Hitkidd,59DRBDlssFvtWDHsYwCa6q,0.463576159
Carry Anne,Leikeli47,3gPxfcewMlw2h9n24uW4pm,0.748717949
THIQUE,Beyoncé,1LCm0lFnEsxR2oPqyHLGX9,0.436619718
Telfy,Maiya The Don,4vj1VHAC9n8ZodCqdnauS7,0.376425856
Persuasive (with SZA),Doechii,67v2UHujFruxWrDmjPYxD6,0.552
BILLS PAID (feat. Latto & City Girls),DJ Khaled,0JiLQRLOeWQdPC9rVpOqqo,0.648648649
Give U Some (feat. Rob49),Lebra Jolie,1SDPlyCpP441BhYKcupxc0,0.36416185
No Merci,Little Simz,552lBxKLGjerBDS8VYHOJn,0.601941748
Body Bag,Monaleo,04b0tLlmpRhukCXaXT6l2J,0.361516035
I Admit It,Rican Da Menace,1maxWYnkqlo64OVdtkPZQn,0.317585302
Easy On Me,Adele,0gplL1WMoJ6iYaPgMCL0gX,0.794979079
I'm Yours,Jason Mraz,1EzrEOXmMH3G43AXT1y7pA,0.888235294
You're The One,Romantic Lovebirds,1IqJxElxFZiVBUVIf3SBgz,0.768595041
Let It Go,James Bay,3nnG7AM9QopHVPEuLX3Khk,0.387387387
Stand by Me,Ben E. King,3SdTKo2uVsxFblQjpScoHy,0.422535211
Eyes Are Blue,Tom Bailey,2jwpx0vhcpmg8IVuxVROkU,0.585365854
Turn Me On,Norah Jones,1qzHqfvKrZWo6dVHM1dXrj,0.676767677
Shallow - Intro,Romantic Lovebirds,7q4rcMvioXHeIe54bSLilN,0.433673469
Shallow,Romantic Lovebirds,4sfg2Pxqr6UIS3yGX3gqid,0.433673469
One Life,Ed Sheeran,5DXKvETa1xppOmd4CDxs9S,0.897119342
You Are The Reason,Calum Scott,69vToJ9BMbbLlFZo7k7A7B,0.294117647
Say You Won't Let Go,Romantic Lovebirds,16FbARDcmUTrE8bSVbhtyn,0.433673469
It'll Be Okay,Shawn Mendes,2KnLkZ3z7PO3kgVGHGqDpD,0.756410256
Can't Forget Interlude,Kacey Fifield,6ABsJqDuQcsaU46oxhXTXG,0.3875
Forget Me,Lewis Capaldi,5uSFGgIfHMT3osrAd9n9ym,0.24137931
Rest,Victor Perry,6z5vNssm9xvPwCAWUfOu1A,0.589041096
Another Love - Zwette Edit,Tom Odell,5snyhxAh55A2wlNRH7VVZJ,0.640256959
In The Name Of Love,Saxity,5TJ9BK46QhsX5fwBYCQ2Ij,0.687134503
She Will Be Loved,Maroon 5,7sapKrjDij2fpDVj0GxP66,0.752380952
Picasso,Saxity,2Il1NODt0E0V92tXt3CvyL,0.849740933
Out of Time,The Weeknd,2SLwbpExuoBDZBpjfefCtV,0.704918033
My Mind & Me,Selena Gomez,0XER3HPMx223xWaAgNKp4Y,0.589285714
Heart Beats,Tom Bailey,4wPInSEtMt2BeIgcTtcfgC,0.585365854
Chasing Cars,Romantic Lovebirds,0hPoS1Yy4Q2ZS0mHGSdRLH,0.433673469
Anti-Hero,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,0.325174825
Permanent (acoustic),Saxity,4FlMZ2BU4XpqPLRv1fPm4C,0.6125
One More Minute,Victor Perry,1ZSvnn0l9NkCIoFc8Psma4,0.532188841
Put Your Records On,Corinne Bailey Rae,2nGFzvICaeEWjIrBrL2RAx,0.816513761
Blinding Lights,Romantic Lovebirds,3pQqhlaeANXTGZhECwkbyK,0.433673469
Leave The Door Open,Bruno Mars,4pryE6cN2gFL1FVF5fYINl,0.751824818
You Found Me,Saxity,1Z7TjzQZNUOntQrpIMoVqQ,0.312101911
Burning Bridges,Saxity,6tyddF1dJFbQv9MQXumWRv,0.514767932
Lavender Haze,Taylor Swift,5jQI2r1RdgtuT8S3iG8zFC,0.331606218
Can't Help Falling in Love,Tom Bailey,3cTFrGzNLKkICaD4IRERKN,0.518691589
Five Seconds of Fame,Kacey Fifield,7yMPRY8H3JPPuhy4YtckAJ,0.609665428
Your Song,Romantic Lovebirds,7kZGw2QVFMdTsFQH4dgsxh,0.433673469
Fantasy,Saxity,2XGQiFLbxrhHqpmikBe68I,0.407894737
Cosmic Love,Florence + The Machine,1myEOhXztRxUVfaAEQiKkU,0.056179775
Crazy Little Thing Called Love - Remastered 2011,Queen,6xdLJrVj4vIXwhuG8TMopk,0.5625
Burning Love,Saxity,0mcUIXITiW4enl10ADuiMP,0.380952381
I Just Called To Say I Love You,Stevie Wonder,6RNDeRnWsRMjPdNVgupZCs,0.64469914
All of Me,John Legend,3U4isOIWM3VvDubwSI3y7a,0.633451957
True Colours,Romantic Lovebirds,6mrMmKlY1AKGccn0wXnM5Z,0.433673469
Doppelgänger,Kacey Fifield,0W8QX8IKF5C1HGUmX8BEh2,0.560538117
Thinking out Loud,Ed Sheeran,34gCuhDGsG4bRPIf9bb02f,0.828996283
Every Breath You Take,Romantic Lovebirds,1Z4O1D0zFNBw9p9SXZWk9Z,0.433673469
You Are The Reason - Duet Version,Calum Scott,1x3W8RZxW94lrVGhP95qA6,0.557692308
Toxic To You (Remix),Saxity,3zTgE5oLRACJryPRFglKTc,0.543589744
Say You Won't Let Go,Mari,3FqANOLneDJTi9nh3vlAPL,0.604026846
Stuck with U (with Justin Bieber),Ariana Grande,4HBZA5flZLE435QTztThqH,0.187725632
Reciprocity,Victor Perry,3kBChwYZlCUMuzSjkw410Q,0.613981763
Let Her Go,Romantic Lovebirds,4AJg9cGNQA6laadMrQJp0y,0.433673469
You've Got The Love,Florence + The Machine,244AvzGQ4Ksa5637JQu5Gy,0.883561644
Parasocial Interlude,Kacey Fifield,2kP4SggGKGjFTdaK3BlWb1,0.427835052
Younger Self,Kacey Fifield,6AAgBSBSCoLvfnY1bvqKtz,0.65037594
What I Deserve,Victor Perry,3tD3pXskbMLbe7IhbvOzmf,0.64573991
If I Ain't Got You,Alicia Keys,3XVBdLihbNbxUwZosxcGuJ,0.890756303
All I Ask,Adele,6DEMMeWXfmFAXgDUMMzeg6,0.605633803
Fix You,Romantic Lovebirds,7LHYvQ8l1X0BFKt1xIhdfw,0.433673469
Undercurrent,Victor Perry,1mrANT2rx1dq2AE3uF1UaT,0.506451613
For You [Fifty Shades Freed],Saxity,6CqEVY16aBgIMzKmHOBLAy,0.403061224
Levitating,Dua Lipa,39LLxExYz6ewLAcYrzQQyP,0.925093633
The Deeper I Fall,Saxity,2OhLmrBUzNUN00H5W0KKxt,0.521008403
Between the Lines,Kacey Fifield,0Y5C3y4XZcmq0KCCwgEXc4,0.824742268
Too Good At Goodbyes,Sam Smith,1mXVgsBdtIVeCLJnSnmtdV,0.412532637
Chasing Cars,Mari,20bSULJE0lgOAgYM598Mt8,0.62962963
Call Out My Name,The Weeknd,09mEdoA6zrmBPgTEN5qXmN,0.791111111
Drink You Up,Saxity,3EGVcI4ub95rVsat6Tmtdu,0.276041667
Say It,Kacey Fifield,5o8x2ii6KQPnLmkMXoWfkq,0.661290323
Loser,Charlie Puth,1BCXUbnU0486n4eeTyyVIj,0.151832461
Another Love,Saxophone Rufus,1WtxwlazQ2Kwiw1rLYXvwp,0.452755906
Say You Won't Let Go,Saxophone Rufus,5TRJdSmBcB02chvPiStvfG,0.563694268
Can't Help Falling In Love,Saxophone Rufus,5CuWLVvXLcqU31fssTfQvD,0.586206897
Love Never Felt So Good,Saxophone Rufus,556ZWjM4YOsfR3eZeh0IQh,0.567961165
Shallow,Saxophone Rufus,7ychhJCL8wdaDtUpMR6z3M,0.494382022
Every Breath You Take,Saxophone Rufus,6knRWiJ3TXSCTCH7i5Ix7X,0.549132948
Let Her Go,Saxophone Rufus,3x1W0QWwaTLgFjphimwCkM,0.563694268
If I Ain't Got You,Saxophone Rufus,4EH2mnyEGdLJfTamBnNIy4,0.563876652
Life is a Highway,Rascal Flatts,5gB2IrxOCX2j9bMnHKP38i,0.840909091
Wanna Be That Song,Brett Eldredge,1XazlqB4YAtvouCmJPWXlM,0.314285714
Boot Scootin' Boogie,Brooks & Dunn,7Fq9RwQxSn3kW85PrDUf0M,0.528735632
Chattahoochee,Alan Jackson,0zguOtmQBHtdzIG35vZilH,0.803030303
T-Shirt,Thomas Rhett,6jaywaMM3ieLkZxPSFyS9C,0.728110599
"I Like It, I Love It",Tim McGraw,3IvcWWehbBcBR4YZxlGM9R,0.837920489
Cowboy Take Me Away,The Chicks,3rXCZRMiMZp0feGcYXpwYX,0.931818182
Gone Country,Alan Jackson,1A0I5aiVZRwecRlbQcweBh,0.703125
How Do You Like Me Now?!,Toby Keith,7LimFGKop84KMDutqYaNIF,0.752767528
What Hurts The Most,Rascal Flatts,4bVuIlGQBMWS7vIhcx8Ae4,0.197309417
Country Girl (Shake It For Me),Luke Bryan,0JbSghVDghtFEurrSO8JrC,0.265060241
Check Yes Or No,George Strait,6iy4PoAuZBMvtrlDX4VxC7,0.831831832
Amazed,Lonestar,6qc34bnVOyqGDPni8H5W0U,1
Springsteen,Eric Church,05ZACkzW8YbRq3eFgIfSNB,0.692307692
Picture (feat. Sheryl Crow),Kid Rock,69j0KoPJuwpnbGWrfn7Yll,0.541666667
Highwayman,Willie Nelson,6uvT4Di9ZRBw5cbexZJDts,0.367346939
Whiskey Lullaby (feat. Alison Krauss),Brad Paisley,4BXkf6yww23Vdju7E1fUrn,0.504065041
Amarillo By Morning,George Strait,4TnUKixNWMfajncgdSwFoi,0.526717557
Lawless,Caroline Jones,2RXouVEma48BcryWt5yJue,0.416326531
Break Up In A Small Town,Sam Hunt,7aftSOGSOpSoIlVAQVBb71,0.694214876
It's Five O'Clock Somewhere (with Jimmy Buffett),Alan Jackson,5oHHMDcVOmPSFrCgdbHPdb,0.573033708
Like A Wrecking Ball,Eric Church,6hr4weuSidHy2LNMw8UVJ2,0.642857143
"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",Waylon Jennings,7nVQ8mo77KaUvhUQzh4vMy,0.576086957
Make You Miss Me,Sam Hunt,0xwPzLmBAYro8BUz7MrtAo,0.669456067
Ring Of Fire,Brendon Mac,1TW1yiQ3oZwqn6cbEiCMk1,0.339483395
I Don't Want This Night To End,Luke Bryan,7c1KTn1z8Gw8ouYdcF4qaG,0.542713568
Smile,Lonestar,1aDoyG4LiKT3o4ZrQK1auW,0.84047619
My Best Friend,Tim McGraw,5BeY2wY4rGFD1Q3aXO83Bv,0.905882353
Drunk On You,Luke Bryan,3kv6omImmKEfOVJWjstusF,0.716049383
Do I,Luke Bryan,7A5CReD6yWe0rrkJym34QI,0.705263158
Beautiful Stranger,Toby Keith,6uHSl2vtD7NzQ3yjEAGFGg,0.856269113
Strip It Down,Luke Bryan,5XFu5S1vBY7sNHlheCapOz,0.261538462
Then,Brad Paisley,3XKbdb9GB6u3hsnUklQTav,0.90625
Humble And Kind,Tim McGraw,4Pn0JlCUusD2QHjADuOzuV,0.814696486
Break Up with Him,Old Dominion,5ZManJDV3CexO66nRCkdiV,0.481981982
Die A Happy Man,Thomas Rhett,6uTb5oNK9RkTjxmh73W7MG,0.632
Find Your People,Drew Holcomb & The Neighbors,6GuyIXoGIaTw1Pg6Ug9enJ,0.659090909
Whiskey Lullaby,Brad Paisley,4BXkf6yww23Vdju7E1fUrn,0.504065041
Roller Coaster,Luke Bryan,5r00wpsojd4mBYaQFDvni7,0.848101266
Sangria,Blake Shelton,0p1HtkrNYxv0iDfEKwXSTp,0.766519824
Crazy Girl,Eli Young Band,1nVLAEzhBXMJLR5zAl90Nl,0.626126126
Ain't Worth the Whiskey,Cole Swindell,3OZVqx1YsqDDkxQ6TnmHtn,0.241758242
Big Green Tractor,Jason Aldean,1jvUrVUMm1U2XfXX534fRP,0.557692308
Keep It Safe (feat. Alyssa Bonagura),Caroline Jones,04F0JwSNK3fqILU8vmUDGo,0.846547315
Came Here to Forget,Blake Shelton,1N7qGCKRRnvjoy8MGyHgpS,0.634042553
Somewhere On A Beach,Dierks Bentley,5CG9Ps5ynNjpKJHmwc95pa,0.835616438
Pick Up,Dierks Bentley,4QJ58lQahpEtD7622moUxS,0.474683544
H.O.L.Y.,Florida Georgia Line,0BCy325UZyR9z0t0uxwn2N,0.735576923
The Driver,Charles Kelley,1LDeuD3jbSpHucsd0nOt6t,0.813664596
Taste,Josh Abbott Band,7dPLFIBvafAXkJF7eDRcIs,0.864197531
Don't Talk to Me Like I'm Tiffany,Caroline Jones,1QXkca3GgoCzzcYUy7OG2P,0.755434783
Think of You,Chris Young,6W9W8dSswA8KNegvl3W97V,0.753191489
Break On Me,Keith Urban,6dg9Tceo2JpMgAKiNyLpKK,0.614754098
Home Alone Tonight,Luke Bryan,0RE8WWlaCQM6M4XHUK3u7b,0.712121212
Gonna Know We Were Here,Jason Aldean,1uhaXll708Tq7NDwu7fJBd,0.68
Little Bit of You,Chase Bryant,4AumKAnMygP1baZGTZrRdp,0.844155844
Highway Don't Care,Tim McGraw,60hGQrn24APqEFSLObLeDc,0.146892655
It's A Great Day To Be Alive,Whispering Cactus,4y3YHQDcCQBBdo2XEjLUVQ,0.581699346
My Church,Maren Morris,1LM5zQv5pBKPyO7rm7Uz6U,0.73125
Two Dozen Roses,Shenandoah,0e05wFNr6zg1ULcp4NKs1p,0.311926606
My Maria,Brooks & Dunn,09qzRI951OVkXGCc33gzcT,0.896551724
Play It Again,Luke Bryan,03fT3OHB9KyMtGMt2zwqCT,0.88
God Gave Me You,Blake Shelton,03IdmP4frla6BCFZH6rkaF,0.63253012
Tomorrow,Chris Young,1qjl8UJtWTHrk4SFpwftSN,0.539503386
Who I Am With You,Chris Young,4u7KjVIQPdzGCcAwg4W5Kl,0.906574394
The Man I Want to Be,Chris Young,5zMRkxgFscsPItPsMy4ItS,0.87012987
Gettin' You Home,Chris Young,28Sc21lrWcZD9Ov4rRkPJq,0.546153846
Black,Dierks Bentley,2lFtnEmkIPm2ClN55e2chV,0.642384106
I'll Be The Moon,Dierks Bentley,0kIlh2nOwIxx4SgoDrRWDG,0.824675325
Still Ridin Shotgun,Tyler Wood,7fsPB1closugEnkKgSMw1W,0.704797048
Amazed,Highway Outlaws,6NU5cKHKu3j9XeSoqAK68t,0.505102041
Give It Away,George Strait,1qHRFZE8qykNXYZadzmi1m,0.526041667
17 Young and Stunning,Sydney Sherrill,3IhDiHyMDflKsRwiWKt9wv,0.82278481
Let It Ride,Brantley Gilbert,0nrkawiNXD8LEbRE37XPFa,0.695402299
Ride (feat. Macy Maloy),Chase Rice,2Dp0QLXSfuGr5XVlLwzXLk,0.636871508
Mine Would Be You,Blake Shelton,1zvQt99d5oTkEQLmSoO1yu,0.605442177
Crash My Party,Luke Bryan,6GBUsjHfZuweYf5lQEz6mP,0.313807531
Perfect Storm,Brad Paisley,14UE0L5fL5TL0ohEiAv56X,0.683076923
Wide Open Spaces,Highway Outlaws,7xHlTHctCYU4INtBHynjhf,0.74137931
It's Your Love,Tim McGraw,503sFkc8Y2eyGnM6cu8kHm,0.895131086
When I Get Where I'm Going (feat. Dolly Parton),Brad Paisley,3VLCtStwYsAL4LKZgeUvy3,0.612244898
My Wish,Rascal Flatts,6Gfmj0HbpvxTdW0sdlzTDU,0.917378917
Tennessee Whiskey,Chris Stapleton,3fqwjXwUGN6vbzIwvyFMhx,0.956862745
Head Over Boots,Jon Pardi,4ly1QBXEwYoDmje9rmEgC4,0.935960591
What The Hell Did I Say,Dierks Bentley,00AxNl4D4jHL2AEf1W55j5,0.171497585
Neon Moon,Highway Outlaws,6NiK6CAHvE8pBl7yHhe4Tu,0.74137931
I'm Comin' Over,Chris Young,0H04yVa3DJxoXbLBpAb7iV,0.340101523
Wagon Wheel,Darius Rucker,3xdjjKMcMOFgo1eQrfbogM,0.720930233
Before He Cheats,Carrie Underwood,0ZUo4YjG4saFnEJhdWp9Bt,0.403314917
Piano Man,Billy Joel,70C4NyhjD5OZUMzvWZ3njJ,0.745762712
American Pie,Don McLean,1fDsrQ23eTAVFElUMaf38X,0.408560311
A Thousand Miles,Vanessa Carlton,4w1lzcaoZ1IC2K5TwjalRP,0.315068493
Complicated,Avril Lavigne,5xEM5hIgJ1jjgcEBfpkt2F,0.465045593
Since U Been Gone,Kelly Clarkson,6JY1IdkZGeIcPegKxjSKeb,0.855172414
All Star,Smash Mouth,3cfOd4CMv2snFaKAnMdnvK,0.677852349
Breakaway,Kelly Clarkson,4PFAm88FBkY7IFtvCaGctZ,0.621890547
Behind These Hazel Eyes,Kelly Clarkson,0AKAxdNkwq9ZxRdW1DN9zW,0.314189189
Sk8er Boi,Avril Lavigne,00Mb3DuaIH1kjrwOku9CGU,0.566666667
Bye Bye Bye,*NSYNC,4r8lRYnoOGdEi6YyI5OC1o,0.676616915
All The Small Things,blink-182,2m1hi0nfMR9vdGC8UcrnwU,0.901098901
Can't Get Enough Of You Baby,Smash Mouth,0UVIXwqfTjefBbDyY60MWB,0.609375
Semi-Charmed Life,Third Eye Blind,42et6fnHCw1HIPSrdPprMl,0.643312102
Walkin' On The Sun,Smash Mouth,4TQeNHx85xcP9YRkvJC6K1,0.65
Fly,Sugar Ray,3uPfVXcjnpOjyzI3jb3js4,0.855932203
Mr. Jones,Counting Crows,5DiXcVovI0FcY2s0icWWUu,0.893023256
When It's Over - David Kahne Main,Sugar Ray,5ZsPy9wHH733NlU6c4v2Hi,0.868131868
She's so High,Tal Bachman,7mnGQesk1TzQLzQ9bYWZPR,0.934256055
Save Tonight,Eagle-Eye Cherry,0smyCrJiibi2uwCiq5R1vj,0.746223565
You And Me,Lifehouse,0815caqt2Lytro5EIzMufT,0.84375
Superman (It's Not Easy),Five For Fighting,3TwtrR1yNLY1PMPsrGQpOp,0.76171875
You Found Me,The Fray,4IoYz8XqqdowINzfRrFnhi,0.301282051
Nothing,The Script,3cdhgO3vgHyOIADMXokd2t,0.593301435
If You Ever Come Back,The Script,6Vg3QC5UcpdAcGXgUqkjIX,0.627777778
Over My Head (Cable Car),The Fray,1N62wozuHCvczCkY4QidpP,0.537735849
For the First Time,The Script,49kjlZP49LMD1MrrcvXDET,0.413793103
Everywhere,Michelle Branch,1u0l8zWpQeMYStFkc2mLD7,0.826530612
I Don't Want to Wait,Paula Cole,5MDQNJ7SZTytJwCbWKqJDL,0.659574468
Slide,The Goo Goo Dolls,0nnwn7LWHCAu09jfuH1xTA,0.305555556
3AM,Matchbox Twenty,5vYA1mW9g2Coh1HUFUSmlb,0.458333333
Absolutely (Story of a Girl) - Radio Mix,Nine Days,3mNecsYFb6LQg7822DPXCP,0.38317757
Ocean Avenue,Yellowcard,23oxJmDc1V9uLUSmN2LIvx,0.481481481
The Anthem,Good Charlotte,0BRHnOFm6sjxN1i9LJrUDu,0.537688442
Lifestyles of the Rich & Famous,Good Charlotte,2g2a5kDeZexbUTD8abcvm6,0.464150943
Thnks fr th Mmrs,Fall Out Boy,3Zwu2K0Qa5sT6teCCHPShP,0.759322034
Girls & Boys,Good Charlotte,65mxB9IWpmVo4qUjdGSxRB,0.30529595
I'd Do Anything,Simple Plan,4uVjbl6daCwjhDur7qLddu,0.647058824
Welcome to the Black Parade,My Chemical Romance,5wQnmLuC1W7ATsArWACrgW,0.273127753
Drops of Jupiter (Tell Me),Train,2hKdd3qO7cWr2Jo0Bcs0MA,0.727272727
Just the Way You Are,Bruno Mars,47Slg6LuqLaX0VodpSCvPt,0.859259259
Love Song,Sara Bareilles,4E6cwWJWZw2zWf7VFbH7wf,0.903225806
Bubbly,Colbie Caillat,1lkvpmrCaXK8QtliFDcHBO,0.93956044
Numb,Linkin Park,2nLtzopw4rPReszdYBJU6h,0.330472103
MMMBop,Hanson,0lnxrQAd9ZxbhBBe7d8FO8,0.648854962
Like I Love You,Justin Timberlake,6W2Ef5Ph6ILTUAedoQ3QIv,0.676190476
Promiscuous,Nelly Furtado,2gam98EZKrF9XuOkU13ApN,0.602803738
The Reason,Hoobastank,77loZpT5Y5PRP1S451P9Yz,0.305084746
Perfect,Simple Plan,4j3X4KX8rURekAVIFUhI23,0.278911565
The Kill,Thirty Seconds To Mars,0lP4HYLmvowOKdsQ7CVkuq,0.591304348
Everywhere - 2017 Remaster,Fleetwood Mac,254bXAqt3zP6P50BdQvEsq,0.515267176
Bohemian Rhapsody - Remastered 2011,Queen,4u7EnebtmKWzUH433cf5Qv,0.738693467
If It Means a Lot to You,A Day To Remember,3rEwGRmPVVudVjqdgv0tRR,0.712418301
Ante Up (Robbin Hoodz Theory),M.O.P.,550JPXXPgjr1xqxtKIaX6b,0.338521401
It Wasn't Me,Shaggy,3WkibOpDF7cQ5xntM1epyf,0.304347826
In Da Club,50 Cent,7iL6o9tox1zgHpKUfh9vuC,0.454081633
Always On Time,Ja Rule,4hrae8atte6cRlSC9a7VCO,0.5703125
Pulling Me Back - Radio Edit,Chingy,7gN0t26AcsSwQjjdBvZFCo,0.389189189
Let's Get Retarded,Black Eyed Peas,28jHD8xBLnN8esbroQ6zz8,0.143396226
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,1tkMs9wDPknQ3ZHcKDw1ES,0.933962264
"Bump, Bump, Bump (feat. P. Diddy)",B2K,75lRRdjplzfpmBjNzMPyjR,0.682926829
Where the Party At (feat. Nelly),Jagged Edge,5mNV8Mz59bzyuQ53gTw0c0,0.742738589
Roses,Outkast,6bUNEbXT7HovLW6BgPCBsb,0.511530398
Get Low,Lil Jon & The East Side Boyz,0r2Bul2NuCViraT2zX1l5j,0.167883212
Gettin' Jiggy Wit It,Will Smith,0weAUscowxeqDtpCgtbpgp,0.627906977
Hey Jude,The Beatles,1eT2CjXwFXNx6oY5ydvzKU,0.802259887
