song_name,artist,pos_percent,spotify_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
White Liar,Miranda Lambert,0.494623656,08NPIspzvBNj88lHalgA4V,0.0499,0.35,0.777,0.000738,0.413,0.0336,0.42
Save It for a Rainy Day,Kenny Chesney,0.539184953,6wfTb2he5ANMQSFnlamnyi,0.0053,0.538,0.775,0,0.0807,0.0291,0.614
Runnin' Outta Moonlight,Randy Houser,0.9,6enPOmd3vSFpI4jjms8kXN,0.0354,0.526,0.801,3.17E-06,0.0637,0.0393,0.769
It Must Be Love,Alan Jackson,0.969565217,16OFkCrdYH524sqvTPt6CT,0.284,0.816,0.669,0,0.0563,0.0295,0.967
Drive (For Daddy Gene),Alan Jackson,0.63963964,1FV374EPG5CrjdIbIMLkcv,0.338,0.713,0.579,0,0.174,0.0413,0.511
Long Black Train,Josh Turner,0.651376147,2HqCaO7BV010qXS5FuiTED,0.237,0.537,0.699,2.27E-05,0.114,0.0399,0.814
International Harvester,Craig Morgan,0.778571429,0Ta3jOf8m9yCSWMVwd8Qlf,0.103,0.699,0.837,0,0.231,0.0428,0.348
Drowns The Whiskey (feat. Miranda Lambert),Jason Aldean,0.275423729,7pcgvMth1pCYDmCYtwq29Y,0.269,0.559,0.684,0.000239,0.096,0.0298,0.592
Summertime,Kenny Chesney,0.795366795,3cE5ltZFHmBpiS77itKaOM,0.169,0.48,0.928,0,0.0479,0.0899,0.713
Beer In Mexico,Kenny Chesney,0.598958333,5pgmgHNxiq9w9XuthMKzJS,0.00119,0.58,0.906,0.000579,0.0933,0.0405,0.476
Home,Dierks Bentley,0.510917031,6q5nAr2JniAHj1gKheejE0,0.463,0.61,0.69,0.0409,0.0842,0.0378,0.462
Evergreen (You Didn’t Deserve Me At All),Omar Apollo,0.246987952,2TktkzfozZifbQhXjT6I33,0.598,0.697,0.336,0.00528,0.107,0.0424,0.31
Cry,Cigarettes After Sex,0.403174603,3p4hRhMcb6ch8OLtATMaLw,0.756,0.406,0.399,0.678,0.112,0.0278,0.163
White Ferrari,Frank Ocean,0.704545455,2LMkwUfqC6S6s6qDVlEuzV,0.77,0.501,0.0958,0,0.298,0.0433,0.204
Talk 2 Me,Montell Fish,1,0kqWdi9oHVO1KcjFjNCBL2,0.816,0.464,0.126,3.67E-06,0.559,0.0647,0.181
Savior Complex,Phoebe Bridgers,0.365558912,5BN59BDczcpxstFKILIH0q,0.931,0.377,0.44,0.0196,0.105,0.0325,0.224
16 Mirrors,Alex G,0.487179487,2rzuxlqPCWCKRCsSZgM66u,0.638,0.564,0.3,0.0022,0.101,0.0887,0.0487
TV,Billie Eilish,0.353413655,3GYlZ7tbxLOxe6ewMNVTkw,0.83,0.412,0.236,0.00653,0.147,0.0379,0.119
Dark Red,Steve Lacy,0.535211268,3EaJDYHA0KnX88JvDhL9oa,0.446,0.603,0.784,8.32E-06,0.119,0.062,0.769
So My Darling - Acoustic,Rachel Chinouriri,0.967592593,5NtmfJwkA0AXsp2WWHviPn,0.907,0.568,0.238,8.21E-06,0.135,0.0457,0.563
Heather,Conan Gray,0.734246575,4xqrdfXkTW4T0RauPLv3WA,0.584,0.357,0.425,0,0.322,0.0333,0.27
Brooklyn Baby,Lana Del Rey,0.830917874,1NZs6n6hl8UuMaX0UC0YTz,0.542,0.404,0.664,0.00402,0.11,0.0407,0.0949
Lovers Rock,TV Girl,0.662650602,6dBUzqjtbnIa1TwYbyw5CM,7.53E-06,0.559,0.871,0.00545,0.096,0.0397,0.572
rises the moon,Liana Flores,0.633136095,51Grh1RyUDcMBbpuyUIUHI,0.947,0.483,0.129,0.145,0.106,0.0349,0.203
Good Looking,Suki Waterhouse,0.875,0j3mqDTK4Z6lvrLzFCUUz6,0.077,0.364,0.554,0.000297,0.125,0.0301,0.257
Apocalypse,Cigarettes After Sex,0.570093458,0yc6Gst2xkRu0eMLeRMGCX,0.0205,0.37,0.467,0.572,0.109,0.0273,0.182
Destroy Myself Just For You,Montell Fish,0.188596491,40iHwasC0kEK8fgaEfQReF,0.904,0.512,0.186,0.0281,0.11,0.0373,0.191
Sunsetz,Cigarettes After Sex,0.655172414,0SpkyS1Q4MD8GaVcP5YjT4,0.0527,0.405,0.479,0.795,0.0974,0.0301,0.131
Romantic Homicide,d4vd,0.388888889,1xK59OXxi2TAAAbmZK0kBL,0.453,0.571,0.544,0.00805,0.322,0.0299,0.216
Fourth of July,Sufjan Stevens,0.225296443,5Qnrgqy1pAm9GyNQOgyVFz,0.973,0.435,0.104,0.33,0.119,0.0445,0.162
You Get Me So High,The Neighbourhood,0.763157895,7zwn1eykZtZ5LODrf7c0tS,0.186,0.551,0.881,0.0791,0.152,0.0542,0.387
Fall in Love with You.,Montell Fish,0.973415133,2JAiwcWRLIRI4uiroJ86U7,0.92,0.538,0.0203,0.019,0.104,0.0437,0.103
Gilded Lily,Cults,0.145631068,3Z0qLOS0cqWKPHXkbTXmNF,0.468,0.4,0.571,3.05E-05,0.519,0.0288,0.146
First Love/Late Spring,Mitski,0.325,3sslYZcFKtUvIEWN9lADgr,0.000825,0.445,0.543,0.0137,0.202,0.0272,0.102
Watching Him Fade Away,Mac DeMarco,0.28342246,2QzKAF0y1BQhxwg8N05Uog,0.981,0.74,0.072,0.00698,0.111,0.0713,0.297
Memories,Conan Gray,0.603448276,5UXJzLFdBn6u9FJTCnoHrH,0.00979,0.34,0.684,0,0.348,0.044,0.556
The Other Woman,Lana Del Rey,0.322147651,1KuVEZR4xuQVNr1KkanAV4,0.822,0.255,0.468,0.248,0.339,0.0317,0.175
Not Allowed,TV Girl,0.580152672,3IznIgmXtrUaoPWpQTy5jB,0.669,0.67,0.905,0.000227,0.349,0.129,0.563
Stargirl Interlude,The Weeknd,0.441558442,4EDijkJdHBZZ0GwJ12iTAj,0.351,0.638,0.474,0.191,0.105,0.124,0.441
Street Runner,Rod Wave,0.619469027,5iMRhOHzze2CujxHiJ6cRL,0.213,0.599,0.61,0.000414,0.151,0.24,0.434
Letter From Houston,Rod Wave,0.68722467,64NX4R1rgHb1LMLDAnNNPp,0.138,0.679,0.574,0,0.266,0.0651,0.75
Still Think About You,A Boogie Wit da Hoodie,0.492307692,2FTeQQ5Rg9tBpgpTF5mnhE,0.219,0.946,0.646,0,0.0643,0.21,0.961
D.T.B. (Interlude),A Boogie Wit da Hoodie,0.596428571,6dKHEOxmG7I6SraR7QFT6e,0.707,0.588,0.851,0,0.0968,0.515,0.452
back together,Toosii,0.381974249,5Xkw6hmmVjsyTMfJmZxdQP,0.37,0.539,0.354,0,0.126,0.447,0.214
Brace Face,Rod Wave,0.697247706,4vAFEZWr02aj3rv4RkFROa,0.251,0.678,0.711,0,0.0383,0.0402,0.617
Believe Me,Rod Wave,0.611940299,6PX9HQUHT9eXkjPdP4snjB,0.174,0.681,0.534,0,0.14,0.0834,0.443
Sorry 4 The Wait,marchilla,0.550632911,5Zog3jITDnc2nX2DbqbggU,0.269,0.565,0.889,0.00123,0.16,0.337,0.709
Time Heals,Rod Wave,0.534979424,5zAKS2742J6jxxJ8QzeOF9,0.0922,0.509,0.762,0,0.0883,0.0829,0.317
Arguments,DDG,0.426966292,1c3RoDh7QPcsVngyreW90f,0.669,0.755,0.439,0,0.121,0.136,0.355
Right My Wrongs,Bryson Tiller,0.336734694,5rgrBsAFYMun6yhtnLKRPz,0.345,0.543,0.449,0,0.157,0.0463,0.29
Love Won’t Change,J.I the Prince of N.Y,0.473913043,1ji27xS6hNf2LEZQNXGTdT,0.129,0.551,0.59,0,0.0907,0.394,0.205
LOVE YOU BETTER,Future,0.98687664,4XJRpBOG0bU3Nxnvam3FnC,0.478,0.709,0.357,0.000294,0.112,0.214,0.544
Losing My Cool,Rod Wave,0.520361991,4M5lbzYNpHg8TmZlMEbNZb,0.0663,0.534,0.62,8.21E-06,0.223,0.241,0.45
ball w/o you,21 Savage,0.705882353,50a8bKqlwDEqeiEknrzkTO,0.0467,0.892,0.633,0.000189,0.139,0.0902,0.459
Shallow,Toosii,0.686746988,4RlmEPVs4E1SDc6syYSOiN,0.254,0.764,0.41,1.05E-06,0.098,0.425,0.219
Pretty Girls,Toosii,0.76816609,3EnSWSXbjFkUlHIUtGQGtv,0.25,0.693,0.521,0,0.14,0.422,0.402
Love Yourz,J. Cole,0.435897436,2e3Ea0o24lReQFR4FA7yXH,0.589,0.677,0.638,0,0.193,0.333,0.435
Never Get Over Me,Rod Wave,0.566176471,5sRUXYW5XqkHpGUjNIaU1W,0.21,0.689,0.626,0,0.109,0.065,0.453
Sweet Little Lies,Rod Wave,0.578082192,0qjoeS8gwEFqf0ju66ledI,0.014,0.656,0.679,0,0.101,0.0598,0.27
Pieces,Rod Wave,0.662020906,6T7tWJsjBpLb95rNqSLcih,0.379,0.565,0.558,0,0.0896,0.0453,0.0778
Alone,Rod Wave,0.408450704,1WZSTEcC48PcrQZliCZj2y,0.703,0.596,0.545,0,0.0811,0.0368,0.0923
Forever,Rod Wave,0.553072626,4mChXwwU4xbiYIP7QQeLFP,0.566,0.626,0.524,1.14E-05,0.103,0.0411,0.451
Married Next Year,Rod Wave,0.750809061,0fSt8wlwGhpg4QAMju3xPe,0.358,0.627,0.767,0,0.0549,0.0704,0.685
Sky Priority,Rod Wave,0.609836066,2a6sjwokUT2lAFGtTfrBUG,0.163,0.634,0.437,0,0.124,0.323,0.486
The Greatest,Rod Wave,0.678873239,0EVG3d1RVbJjYh43fQDcR9,0.0899,0.731,0.405,0,0.0696,0.148,0.591
Time Kills (Love Birds),Rod Wave,0.47979798,1LaBp63783MPDYnE3ohMAN,0.0508,0.601,0.612,0,0.164,0.0727,0.517
Rockstar Heart,Rod Wave,0.469924812,4UiPTfFuP4SLo59Q9KC8Yp,0.684,0.516,0.533,0,0.188,0.067,0.175
Shooting Star,Rod Wave,0.564705882,6D1SdwPIbc6mmLVZqJr4m7,0.541,0.623,0.498,0,0.329,0.11,0.648
To My Grave,Rod Wave,0.325088339,3ae6hnwoxbAnJV9bVnRr4o,0.235,0.611,0.583,0,0.128,0.197,0.613
Abandoned,Rod Wave,0.549872123,5KJR1EJ18CTc7HYenhIpIE,0.471,0.715,0.517,0,0.0756,0.107,0.677
Everything,Rod Wave,0.662037037,2V2JK0152QPFHlaRGQlQza,0.561,0.352,0.745,0,0.167,0.0674,0.61
Home Ain't Home (feat. Rod Wave),YoungBoy Never Broke Again,0.614973262,2sEsXjyp230xpAmdpAMEYl,0.424,0.773,0.602,0,0.125,0.173,0.553
Lose You,Drake,0.47826087,2Na0z2gfN67Rzf0vp74Wi3,0.699,0.526,0.583,0,0.372,0.376,0.378
Selfish,PnB Rock,0.409703504,2xbI8Vmyv3TkpTdywpPyNw,0.114,0.638,0.6,0,0.187,0.0438,0.0399
No Deal,Rod Wave,0.41958042,2GJxkCRFJ6maLi2VmYRX9R,0.0478,0.752,0.523,0,0.0622,0.355,0.192
Fuck The World,Rod Wave,0.350819672,2pW8IdoMnnoLIiTt7s1JAV,0.27,0.701,0.711,0,0.0911,0.127,0.419
Poison,Rod Wave,0.539735099,5C1PY8gSPXadGda4SKH1Cs,0.137,0.665,0.615,0,0.146,0.25,0.759
Forever (feat. Fridayy),Lil Baby,0.5,1T4k0sw0HldDg004Kw4Oct,0.414,0.462,0.251,0,0.201,0.159,0.137
Changing,Rod Wave,0.619834711,4vUGwPNjByeo5nFuyxZoy0,0.638,0.613,0.513,0,0.102,0.0414,0.247
How The Game Go,Rod Wave,0.444444444,5f5i9Wyzg6SlustTyiWIcr,0.137,0.741,0.735,0,0.107,0.0968,0.636
Back From The Dead,Toosii,0.495726496,1Exon7Dr5v2PaizdrOCB89,0.0285,0.79,0.426,0,0.0754,0.182,0.264
Jungle,Drake,0.63876652,7JXZq0JgG2zTrSOAgY8VMC,0.62,0.697,0.235,0.000144,0.107,0.0534,0.378
Holy,YoungBoy Never Broke Again,0.434285714,1yJNU2VlmchjTCgHVj38oh,0.411,0.746,0.454,0,0.109,0.327,0.29
No. 9,YoungBoy Never Broke Again,0.705223881,2fZ00UKwotKWzHPGdNtdK9,0.289,0.66,0.694,0,0.126,0.17,0.634
Break My Heart,Rod Wave,0.568807339,13VvjrXWYzG9lWViL8Y9vM,0.0166,0.701,0.562,1.20E-05,0.352,0.0381,0.354
Since 9th Grade,Toosii,0.736401674,721ZSnk2NOYfhzUSfUdcTu,0.276,0.772,0.498,0,0.111,0.423,0.588
Got It Right,Rod Wave,0.598130841,3N6Pq7hhNg48xVZpg9zr37,0.0492,0.668,0.681,2.59E-06,0.0986,0.0372,0.491
MJ Story,Rod Wave,0.708737864,7G5wdn7Os6rKWtmbTYCjJO,0.548,0.593,0.755,0,0.0542,0.218,0.114
Love Overdose,Rod Wave,0.865384615,5FwJ3Oevf84jNZE4kJ6mKh,0.0191,0.658,0.572,0,0.0892,0.039,0.293
Jupiter's Diary,Rod Wave,0.458333333,2JVvEPpNroKoTZWNoGSr2Z,0.159,0.706,0.48,0.000108,0.314,0.0827,0.232
The Answer Is No,Rod Wave,0.467787115,5ukKNHsxTosKxVxoRasnMb,0.00286,0.523,0.539,0,0.107,0.107,0.228
Fire & Desire,Rod Wave,0.476056338,4LHaM79oi1gPvU3fXunTV5,0.619,0.572,0.449,0,0.179,0.0539,0.564
To My Lowest,YoungBoy Never Broke Again,0.389937107,0I1rmnYvGPi34cuKthB0sh,0.0749,0.633,0.771,0,0.127,0.144,0.468
Bottom Boy Survivor,Rod Wave,0.779661017,7jb9YkW8bkYPsTqYAJ874j,0.0131,0.535,0.541,3.72E-06,0.31,0.144,0.397
Ion Wanna Hear It,Rod Wave,0.392857143,5vMnOZHFPsZSnu1dfYSK7O,0.506,0.666,0.608,0,0.194,0.257,0.477
Mafia,Rod Wave,0.703208556,08jGYurDvgW5gxIgyvJfgz,0.315,0.398,0.666,0,0.469,0.0696,0.194
Keep Going,Rod Wave,0.413333333,1MayuwE5fQUgy2dqTtJhjR,0.0782,0.699,0.733,0,0.0835,0.222,0.281
Never Find Us,Rod Wave,0.430962343,4VdH8Ou7iBi19jl2oC2ICz,0.0734,0.649,0.581,0,0.0737,0.0799,0.131
Better,Rod Wave,0.553846154,1N3l0FjwFhDKAcfcqDh1R4,0.256,0.666,0.531,1.12E-06,0.13,0.0769,0.232
Tombstone,Rod Wave,0.611731844,3zc8VZEpM1onYV4FWGdFvm,0.597,0.55,0.637,0,0.129,0.163,0.535
FrFr,Rod Wave,0.576271186,7HIcOHBopy3R8M1sfTYVwS,0.232,0.699,0.422,0,0.0706,0.092,0.522
Escape,Rod Wave,0.51758794,4QiHqvOVyIfsBFLjjctfHW,0.19,0.678,0.661,0,0.0743,0.0858,0.334
Don't Forget,Rod Wave,0.584415584,1jReouUURqZ4LmgJ7bgXA3,0.49,0.658,0.641,0,0.314,0.208,0.879
Ribbon In The Sky,Rod Wave,0.346666667,6jrIg0liFANIULoHFOOeX0,0.231,0.658,0.748,0,0.205,0.143,0.35
Cold December,Rod Wave,0.700657895,6UAy9xYeTWjZB7h05p83e9,0.0589,0.646,0.533,1.75E-06,0.269,0.118,0.249
Heart of a Giant (with Rod Wave),Polo G,0.432432432,6Q7Tv7ZxmoOokvuPchcaO1,0.498,0.802,0.588,0,0.111,0.137,0.522
Forever Set In Stone,Rod Wave,0.739130435,2eG49TEm56KszFmCLOM5PK,0.38,0.625,0.528,0,0.149,0.08,0.425
Girl Of My Dreams,Rod Wave,0.887323944,09YHm6IkdZko28KdEbXtPb,0.488,0.637,0.562,0,0.114,0.0694,0.352
"You're Gonna Go Far, Kid",The Offspring,0.367149758,6TfBA04WJ3X1d1wXhaCFVT,0.00428,0.55,0.917,0,0.197,0.0638,0.601
That's What You Get,Paramore,0.606965174,0UY4FvG4f9JI6kBR1BlWrZ,9.43E-05,0.528,0.831,0,0.141,0.0429,0.632
Teenagers,My Chemical Romance,0.1898017,7j31rVgGX9Q2blT92VBEA0,0.0506,0.463,0.857,0,0.184,0.0632,0.856
The Taste of Ink,The Used,0.934343434,5jZ1Z2GFTf2gwmFc3qiUxs,0.00143,0.541,0.904,0,0.193,0.0435,0.541
The Middle,Jimmy Eat World,0.892045455,6GG73Jik4jUlQCkKg9JuGO,0.0371,0.643,0.849,0,0.058,0.0526,0.903
Until the Day I Die,Story Of The Year,0.239193084,0DKNNR9iDjwfCEpMiFXMJq,0.127,0.597,0.931,0,0.0504,0.0984,0.534
Can You Feel My Heart,Bring Me The Horizon,0.374558304,0WSa1sucoNRcEeULlZVQXj,0.00201,0.15,0.859,0.194,0.387,0.0595,0.354
King For A Day,Pierce The Veil,0.513618677,1IT0WQk5J8NsaeII8ktdlZ,3.81E-05,0.403,0.965,0.000276,0.341,0.0964,0.431
Self Esteem,The Offspring,0.724226804,1FkoVC85Ds3mFoK0fVqEqP,0.0204,0.488,0.862,0,0.359,0.0476,0.706
Savior,Rise Against,0.578947368,1vcxF91pWs9uNwDROuiCPB,0.00154,0.554,0.932,0.000142,0.425,0.0485,0.478
Face Down,The Red Jumpsuit Apparatus,0.681415929,4wzjNqjKAKDU82e8uMhzmr,0.000665,0.545,0.932,0,0.127,0.0399,0.464
I'm Not Okay (I Promise),My Chemical Romance,0.345323741,7lRlq939cDG4SzWOF4VAnd,0.00602,0.21,0.94,0,0.269,0.123,0.255
Misery Business,Paramore,0.814285714,3l9CW99AHtExIRV4hW2N5m,0.00272,0.517,0.906,9.26E-06,0.113,0.0735,0.731
"Sugar, We're Goin Down",Fall Out Boy,0.567567568,2TfSHkHiFO4gRztVIkggkE,0.00579,0.494,0.842,0,0.122,0.0843,0.574
Miss Murder,AFI,0.303834808,0Ti2dlF2xLjXblvdU5fCxM,0.00022,0.308,0.873,0.000729,0.0974,0.0533,0.686
Helena,My Chemical Romance,0.670241287,5dTHtzHFPyi8TlTtzoz1J9,0.0142,0.356,0.96,0,0.209,0.104,0.0857
"This Ain't A Scene, It's An Arms Race",Fall Out Boy,0.716510903,1oagRT7LfpVlNJN6FSZDGp,0.000747,0.435,0.887,0,0.0327,0.0636,0.408
The Downfall Of Us All,A Day To Remember,0.596491228,1KHKeIouP04dDtl0EetgED,0.000252,0.588,0.881,0,0.326,0.0666,0.709
MakeDamnSure,Taking Back Sunday,0.253623188,6fTgbkBiMITtHUmik95ClX,0.00942,0.552,0.836,0,0.372,0.0453,0.432
Sweetness,Jimmy Eat World,0.619834711,429IbFR4yp2J81CeTwF5iY,0.00305,0.487,0.898,0,0.26,0.038,0.597
Famous Last Words,My Chemical Romance,0.356401384,2d6m2F4I7wCuAKtSsdhh83,0.000321,0.467,0.883,0.000152,0.125,0.106,0.309
"Swing, Swing",The All-American Rejects,0.631205674,003FTlCpBTM4eSqYSWPv4H,6.48E-05,0.553,0.717,0.128,0.0385,0.0318,0.318
Jamie All Over,Mayday Parade,0.921568627,05qCCJQJiOwvPQBb7akf1R,6.54E-05,0.426,0.868,0,0.0723,0.047,0.402
Such Great Heights - Remastered,The Postal Service,0.569230769,4G21jWo0Cm6lOIUNnZ2mUI,0.0467,0.644,0.808,0.187,0.0652,0.0513,0.175
Brick by Boring Brick,Paramore,0.651315789,6GPpocnUJbzMNMTJDLYCim,9.56E-05,0.436,0.942,0.000438,0.209,0.0496,0.5
Ohio Is For Lovers,Hawthorne Heights,0.437956204,23DHUWJ7iEieNPMPKvjzBV,0.0356,0.566,0.835,0,0.241,0.0742,0.606
Welcome Home,Coheed and Cambria,0.687793427,42GP0xKtkolBnmqQRvSllO,0.00648,0.442,0.951,1.12E-06,0.0887,0.11,0.158
Bleed American,Jimmy Eat World,0.88028169,61XspFITuKmAlYdQacNCbF,0.00842,0.438,0.938,1.08E-06,0.806,0.094,0.584
Dirty Little Secret,The All-American Rejects,0.190677966,5ZdzNVOmCSp5HFLk0EgvJS,0.000343,0.469,0.955,1.35E-06,0.548,0.0432,0.462
Situations,Escape the Fate,0.761904762,1Fu9o08qEKVEwzU8siVcig,0.0261,0.503,0.881,0,0.482,0.0827,0.597
False Pretense,The Red Jumpsuit Apparatus,0.448630137,2ZICF8SFI5tHttaLJKMY1X,0.00137,0.509,0.93,0,0.152,0.0474,0.783
We Own The Night,Dance Gavin Dance,0.318584071,4rc2WNOt2w8BHfQjBC8PO0,0.0509,0.224,0.905,0,0.281,0.0722,0.485
Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,0.706140351,7wOmQJeVX6qjNXqqsKOkPx,0.106,0.66,0.799,0,0.154,0.0995,0.475
Right Now,SR-71,0.492753623,3fL2Uzr79FFNyJbqCGwPIn,0.000316,0.517,0.97,7.45E-06,0.329,0.0388,0.733
Hands Down,Dashboard Confessional,0.561983471,6yVSp9H2STyLeOs7pjy2w4,0.013,0.463,0.827,2.41E-05,0.0964,0.0437,0.26
Tell Me I'm A Wreck,Every Avenue,0.376,203zTFd1zbfG0fiOG9OREv,0.00188,0.578,0.76,0,0.142,0.0329,0.7
Memory,Sugarcult,0.123931624,0ChpoNjXfJPjMvCIN6so6J,2.04E-05,0.449,0.864,0,0.108,0.0352,0.713
Everything Is Alright,Motion City Soundtrack,0.895622896,6xyiHZgrmXw7sMyYXbXjPV,0.000494,0.435,0.95,0,0.317,0.106,0.457
The Great Escape,Boys Like Girls,0.598265896,6GIrIt2M39wEGwjCQjGChX,0.00166,0.423,0.94,0,0.178,0.0635,0.505
Never Meant,American Football,0.746575342,6kZqCqD1r08sJAQ1TjuEpM,0.0233,0.434,0.808,0.0111,0.153,0.0359,0.422
The Artist In The Ambulance,Thrice,0.538834951,0arNrzPygksLY2pEbRgBjw,9.38E-05,0.522,0.88,0.00111,0.0812,0.0633,0.701
Little Things,Good Charlotte,0.691860465,6vFD3c1WI1zuKoyk22dMw3,0.0601,0.686,0.84,5.38E-06,0.164,0.159,0.704
The Quiet Things That No One Ever Knows,Brand New,0.158415842,3IlY76VbP31zwPY0S2EMjh,0.0163,0.202,0.797,3.83E-06,0.0986,0.0729,0.246
A Boy Brushed Red Living In Black And White,Underoath,0.194029851,47IWLfIKOKhFnz1FUEUIkE,0.00171,0.419,0.932,0,0.137,0.106,0.445
Vindicated,Dashboard Confessional,0.632142857,2elN12zz0lo1GXjRCGhAmC,0.0272,0.513,0.811,0,0.0855,0.0348,0.323
Smile In Your Sleep,Silverstein,0.653225806,29dljceloiAgAeARUwZ3QC,0.00301,0.433,0.952,1.60E-05,0.406,0.18,0.296
A Favor House Atlantic,Coheed and Cambria,0.646511628,4KliQFRlvNKnlVYzMMbSMq,0.000706,0.294,0.97,0,0.123,0.265,0.144
A Decade Under The Influence,Taking Back Sunday,0.366161616,6um5ccNzX7k3SRsVnLupvI,0.00929,0.491,0.904,0,0.106,0.0765,0.607
The Feel Good Drag,Anberlin,0.603125,5sTVykpRs4eiZKn96bZogj,0.0013,0.342,0.677,0.00671,0.201,0.0568,0.501
The Curse of Curves,Cute Is What We Aim For,0.55513308,6uzuW7L1t1UhnzbfXwtMtQ,0.39,0.534,0.792,0,0.191,0.0677,0.477
The Best Of Me,The Starting Line,0.572769953,1Up4RdOBpChNDytatxKDXP,0.001,0.533,0.802,0,0.314,0.0384,0.293
All That I've Got,The Used,0.605691057,6IxQ0PdozaZKch1m8tGCwb,0.00289,0.335,0.858,0,0.148,0.0532,0.451
My Heroine,Silverstein,0.422885572,6NDoBIaqTHdcudaR8RDJNw,9.62E-05,0.412,0.823,8.25E-05,0.153,0.0323,0.162
F.C.P.R.E.M.I.X.,The Fall of Troy,0.258196721,4OsLDuaH0bWR6xM6nj66F8,0.000631,0.226,0.891,9.75E-06,0.225,0.0702,0.511
Monsters,Matchbook Romance,0.586592179,1UVffD20CfHJ2wD0x0as8L,0.00131,0.362,0.945,2.51E-05,0.154,0.0575,0.487
You And I,Anarbor,0.689440994,2iIxheqTYiaRm1Xn2hJlY8,0.00135,0.616,0.871,0,0.426,0.049,0.679
"Baby, You Wouldn't Last A Minute On The Creek",Chiodos,0.24,6p4jnIWFWyLz0zUo2RD9iu,0.0295,0.38,0.908,0,0.101,0.193,0.0974
Alive With the Glory of Love,Say Anything,0.480544747,6YEs8KWsFKQmULF5CUOz4n,0.0111,0.339,0.93,0,0.172,0.131,0.589
Buried Myself Alive,The Used,0.628242075,746bHsY27aWTMYpoxqECOm,0.00108,0.26,0.923,0,0.763,0.157,0.387
Jersey,Mayday Parade,0.49,6gxupt6imt0qIdbE8e356n,0.000226,0.378,0.892,0,0.526,0.0807,0.325
Sic Transit Gloria ... Glory Fades,Brand New,0.490494297,42A4dSYBf0g9OHreccqU5o,0.0124,0.645,0.704,0,0.543,0.0396,0.758
Devotion And Desire,Bayside,0.459627329,27O9FuS1UIm6ZyLplgLQAH,0.000702,0.296,0.9,0,0.339,0.0922,0.286
Seven Years,Saosin,0.315315315,0C71NJD4BhvPopTwI7a8KV,2.30E-05,0.239,0.941,2.38E-06,0.327,0.0967,0.223
The Permanent Rain,The Dangerous Summer,0.533923304,4SJIVblEnmdhUHnCjanfsE,0.0486,0.57,0.844,0,0.0936,0.0542,0.709
Punk Rock Princess,Something Corporate,0.428571429,07oVZP9Er2Fz8S59ePWLyK,0.00303,0.522,0.882,0.000151,0.0939,0.0847,0.369
About a Girl,The Academy Is...,0.782967033,5johpJIVjqU2Ki03DOA7Jr,0.000221,0.292,0.933,9.86E-06,0.473,0.064,0.296
Say Something,A Great Big World,0.957142857,6Vc5wAMmXdKIAM7WUoEb7N,0.857,0.407,0.147,2.89E-06,0.0913,0.0355,0.0765
The Scientist,Coldplay,0.451086957,75JFxkI2RXiU7L9VXzMkle,0.731,0.557,0.442,1.46E-05,0.11,0.0243,0.213
Over My Head (The Fray cover),A Day To Remember,0.51396648,6qXdC5KUAii87YnD9MOGG9,0.000329,0.549,0.928,1.35E-06,0.0981,0.0626,0.515
All Signs Point to Lauderdale,A Day To Remember,0.459627329,0T8P86fvSK8kCUJFYPZbIH,0.000263,0.425,0.983,0,0.114,0.114,0.513
Calling All Cars,Senses Fail,0.287128713,6fgsRsszz3omU60YckE5ah,3.49E-05,0.373,0.961,1.46E-05,0.271,0.0996,0.543
Car Underwater,Armor For Sleep,0.077181208,4CilIy3dA3P9Tq2NFqKEOX,0.014,0.435,0.774,0,0.127,0.0631,0.448
Apologize (One Republic cover),Silverstein,0.574468085,6Z0gK8Fp0AqS9EX8Icp4hj,0.000728,0.478,0.72,0,0.0947,0.0415,0.26
In The End,Black Veil Brides,0.816326531,1RTYixE1DD3g3upEpmCJpa,0.000183,0.442,0.939,0.00589,0.0857,0.0941,0.27
King for a Day (feat. Kellin Quinn),Pierce The Veil,0.513618677,1IT0WQk5J8NsaeII8ktdlZ,3.81E-05,0.403,0.965,0.000276,0.341,0.0964,0.431
Since U Been Gone,A Day To Remember,0.924528302,45oBSaWml0fU1S6qcHcpxF,0.00497,0.625,0.951,0,0.107,0.0494,0.721
Hero,Skillet,0.528255528,4CbKVDZkYKdv69I4bCaKUq,0.00791,0.533,0.967,0,0.336,0.0995,0.782
I'm Not A Vampire,Falling In Reverse,0.547987616,7l0Lr7Tl4Gt8hQj4v3rwtf,0.00887,0.235,0.965,0,0.0448,0.28,0.322
Rolling In the Deep,Go Radio,0.70464135,6XtaU8cy3MH3h8CSGN9hRO,0.0027,0.548,0.782,0,0.101,0.0475,0.503
You Belong With Me,For All Those Sleeping,0.690909091,7r4KTWQI5JPPBHmliDFNcN,7.01E-05,0.471,0.973,2.18E-06,0.0918,0.103,0.43
Love the Way You Lie,A Skylit Drive,0.533923304,7eDZRwoLnq7pRGQ79gvqLe,0.000281,0.212,0.985,3.34E-06,0.0866,0.106,0.237
Till the World Ends,I See Stars,0.173913043,3aSDdR9lirG5z5dRYNUu4B,0.000333,0.517,0.899,0,0.197,0.0664,0.357
